AOI,id,filename,Geometry
DHA,139,139,"POLYGON ((8277414.964183043 3692690.881343048,8277576.600373345 3692690.881343048,8277576.600373345 3692852.51753335,8277414.964183043 3692852.51753335,8277414.964183043 3692690.881343048))"
DHA,140,140,"POLYGON ((8277414.964183043 3692529.245152746,8277576.600373345 3692529.245152746,8277576.600373345 3692690.881343048,8277414.964183043 3692690.881343048,8277414.964183043 3692529.245152746))"
DHA,141,141,"POLYGON ((8277414.964183043 3692367.6089624437,8277576.600373345 3692367.6089624437,8277576.600373345 3692529.245152746,8277414.964183043 3692529.245152746,8277414.964183043 3692367.6089624437))"
DHA,142,142,"POLYGON ((8277414.964183043 3692205.9727721415,8277576.600373345 3692205.9727721415,8277576.600373345 3692367.6089624437,8277414.964183043 3692367.6089624437,8277414.964183043 3692205.9727721415))"
DHA,143,143,"POLYGON ((8277414.964183043 3692044.3365818392,8277576.600373345 3692044.3365818392,8277576.600373345 3692205.9727721415,8277414.964183043 3692205.9727721415,8277414.964183043 3692044.3365818392))"
DHA,144,144,"POLYGON ((8277414.964183043 3691882.7003915375,8277576.600373345 3691882.7003915375,8277576.600373345 3692044.3365818392,8277414.964183043 3692044.3365818392,8277414.964183043 3691882.7003915375))"
DHA,145,145,"POLYGON ((8277414.964183043 3691721.0642012353,8277576.600373345 3691721.0642012353,8277576.600373345 3691882.7003915375,8277414.964183043 3691882.7003915375,8277414.964183043 3691721.0642012353))"
DHA,146,146,"POLYGON ((8277414.964183043 3691559.428010933,8277576.600373345 3691559.428010933,8277576.600373345 3691721.0642012353,8277414.964183043 3691721.0642012353,8277414.964183043 3691559.428010933))"
DHA,147,147,"POLYGON ((8277414.964183043 3691397.791820631,8277576.600373345 3691397.791820631,8277576.600373345 3691559.428010933,8277414.964183043 3691559.428010933,8277414.964183043 3691397.791820631))"
DHA,148,148,"POLYGON ((8277414.964183043 3691236.155630329,8277576.600373345 3691236.155630329,8277576.600373345 3691397.791820631,8277414.964183043 3691397.791820631,8277414.964183043 3691236.155630329))"
DHA,149,149,"POLYGON ((8277414.964183043 3691074.519440027,8277576.600373345 3691074.519440027,8277576.600373345 3691236.155630329,8277414.964183043 3691236.155630329,8277414.964183043 3691074.519440027))"
DHA,150,150,"POLYGON ((8277414.964183043 3690912.8832497247,8277576.600373345 3690912.8832497247,8277576.600373345 3691074.519440027,8277414.964183043 3691074.519440027,8277414.964183043 3690912.8832497247))"
DHA,151,151,"POLYGON ((8277414.964183043 3690751.2470594225,8277576.600373345 3690751.2470594225,8277576.600373345 3690912.8832497247,8277414.964183043 3690912.8832497247,8277414.964183043 3690751.2470594225))"
DHA,152,152,"POLYGON ((8277414.964183043 3690589.6108691203,8277576.600373345 3690589.6108691203,8277576.600373345 3690751.2470594225,8277414.964183043 3690751.2470594225,8277414.964183043 3690589.6108691203))"
DHA,153,153,"POLYGON ((8277414.964183043 3690427.9746788186,8277576.600373345 3690427.9746788186,8277576.600373345 3690589.6108691203,8277414.964183043 3690589.6108691203,8277414.964183043 3690427.9746788186))"
DHA,154,154,"POLYGON ((8277414.964183043 3690266.3384885164,8277576.600373345 3690266.3384885164,8277576.600373345 3690427.9746788186,8277414.964183043 3690427.9746788186,8277414.964183043 3690266.3384885164))"
DHA,155,155,"POLYGON ((8277414.964183043 3690104.702298214,8277576.600373345 3690104.702298214,8277576.600373345 3690266.3384885164,8277414.964183043 3690266.3384885164,8277414.964183043 3690104.702298214))"
DHA,156,156,"POLYGON ((8277414.964183043 3689943.066107912,8277576.600373345 3689943.066107912,8277576.600373345 3690104.702298214,8277414.964183043 3690104.702298214,8277414.964183043 3689943.066107912))"
DHA,157,157,"POLYGON ((8277414.964183043 3689781.42991761,8277576.600373345 3689781.42991761,8277576.600373345 3689943.066107912,8277414.964183043 3689943.066107912,8277414.964183043 3689781.42991761))"
DHA,158,158,"POLYGON ((8277414.964183043 3689619.793727308,8277576.600373345 3689619.793727308,8277576.600373345 3689781.42991761,8277414.964183043 3689781.42991761,8277414.964183043 3689619.793727308))"
DHA,159,159,"POLYGON ((8277414.964183043 3689458.157537006,8277576.600373345 3689458.157537006,8277576.600373345 3689619.793727308,8277414.964183043 3689619.793727308,8277414.964183043 3689458.157537006))"
DHA,160,160,"POLYGON ((8277414.964183043 3689296.5213467036,8277576.600373345 3689296.5213467036,8277576.600373345 3689458.157537006,8277414.964183043 3689458.157537006,8277414.964183043 3689296.5213467036))"
DHA,161,161,"POLYGON ((8277414.964183043 3689134.8851564014,8277576.600373345 3689134.8851564014,8277576.600373345 3689296.5213467036,8277414.964183043 3689296.5213467036,8277414.964183043 3689134.8851564014))"
DHA,162,162,"POLYGON ((8277414.964183043 3688973.2489660997,8277576.600373345 3688973.2489660997,8277576.600373345 3689134.8851564014,8277414.964183043 3689134.8851564014,8277414.964183043 3688973.2489660997))"
DHA,163,163,"POLYGON ((8277576.600373345 3701904.1441902677,8277738.236563647 3701904.1441902677,8277738.236563647 3702065.78038057,8277576.600373345 3702065.78038057,8277576.600373345 3701904.1441902677))"
DHA,164,164,"POLYGON ((8277576.600373345 3701742.5079999655,8277738.236563647 3701742.5079999655,8277738.236563647 3701904.1441902677,8277576.600373345 3701904.1441902677,8277576.600373345 3701742.5079999655))"
DHA,165,165,"POLYGON ((8277576.600373345 3701580.8718096637,8277738.236563647 3701580.8718096637,8277738.236563647 3701742.5079999655,8277576.600373345 3701742.5079999655,8277576.600373345 3701580.8718096637))"
DHA,166,166,"POLYGON ((8277576.600373345 3701419.2356193615,8277738.236563647 3701419.2356193615,8277738.236563647 3701580.8718096637,8277576.600373345 3701580.8718096637,8277576.600373345 3701419.2356193615))"
DHA,167,167,"POLYGON ((8277576.600373345 3701257.5994290593,8277738.236563647 3701257.5994290593,8277738.236563647 3701419.2356193615,8277576.600373345 3701419.2356193615,8277576.600373345 3701257.5994290593))"
DHA,168,168,"POLYGON ((8277576.600373345 3701095.963238757,8277738.236563647 3701095.963238757,8277738.236563647 3701257.5994290593,8277576.600373345 3701257.5994290593,8277576.600373345 3701095.963238757))"
DHA,169,169,"POLYGON ((8277576.600373345 3700934.3270484554,8277738.236563647 3700934.3270484554,8277738.236563647 3701095.963238757,8277576.600373345 3701095.963238757,8277576.600373345 3700934.3270484554))"
DHA,170,170,"POLYGON ((8277576.600373345 3700772.690858153,8277738.236563647 3700772.690858153,8277738.236563647 3700934.3270484554,8277576.600373345 3700934.3270484554,8277576.600373345 3700772.690858153))"
DHA,171,171,"POLYGON ((8277576.600373345 3700611.054667851,8277738.236563647 3700611.054667851,8277738.236563647 3700772.690858153,8277576.600373345 3700772.690858153,8277576.600373345 3700611.054667851))"
DHA,172,172,"POLYGON ((8277576.600373345 3700449.4184775488,8277738.236563647 3700449.4184775488,8277738.236563647 3700611.054667851,8277576.600373345 3700611.054667851,8277576.600373345 3700449.4184775488))"
DHA,173,173,"POLYGON ((8277576.600373345 3700287.7822872465,8277738.236563647 3700287.7822872465,8277738.236563647 3700449.4184775488,8277576.600373345 3700449.4184775488,8277576.600373345 3700287.7822872465))"
DHA,174,174,"POLYGON ((8277576.600373345 3700126.146096945,8277738.236563647 3700126.146096945,8277738.236563647 3700287.7822872465,8277576.600373345 3700287.7822872465,8277576.600373345 3700126.146096945))"
DHA,175,175,"POLYGON ((8277576.600373345 3699964.5099066426,8277738.236563647 3699964.5099066426,8277738.236563647 3700126.146096945,8277576.600373345 3700126.146096945,8277576.600373345 3699964.5099066426))"
DHA,176,176,"POLYGON ((8277576.600373345 3699802.8737163404,8277738.236563647 3699802.8737163404,8277738.236563647 3699964.5099066426,8277576.600373345 3699964.5099066426,8277576.600373345 3699802.8737163404))"
DHA,177,177,"POLYGON ((8277576.600373345 3699641.237526038,8277738.236563647 3699641.237526038,8277738.236563647 3699802.8737163404,8277576.600373345 3699802.8737163404,8277576.600373345 3699641.237526038))"
DHA,178,178,"POLYGON ((8277576.600373345 3699479.601335736,8277738.236563647 3699479.601335736,8277738.236563647 3699641.237526038,8277576.600373345 3699641.237526038,8277576.600373345 3699479.601335736))"
DHA,179,179,"POLYGON ((8277576.600373345 3699317.9651454343,8277738.236563647 3699317.9651454343,8277738.236563647 3699479.601335736,8277576.600373345 3699479.601335736,8277576.600373345 3699317.9651454343))"
DHA,180,180,"POLYGON ((8277576.600373345 3699156.328955132,8277738.236563647 3699156.328955132,8277738.236563647 3699317.9651454343,8277576.600373345 3699317.9651454343,8277576.600373345 3699156.328955132))"
DHA,181,181,"POLYGON ((8277576.600373345 3698994.69276483,8277738.236563647 3698994.69276483,8277738.236563647 3699156.328955132,8277576.600373345 3699156.328955132,8277576.600373345 3698994.69276483))"
DHA,182,182,"POLYGON ((8277576.600373345 3698833.0565745276,8277738.236563647 3698833.0565745276,8277738.236563647 3698994.69276483,8277576.600373345 3698994.69276483,8277576.600373345 3698833.0565745276))"
DHA,183,183,"POLYGON ((8277576.600373345 3698671.420384226,8277738.236563647 3698671.420384226,8277738.236563647 3698833.0565745276,8277576.600373345 3698833.0565745276,8277576.600373345 3698671.420384226))"
DHA,184,184,"POLYGON ((8277576.600373345 3698509.7841939237,8277738.236563647 3698509.7841939237,8277738.236563647 3698671.420384226,8277576.600373345 3698671.420384226,8277576.600373345 3698509.7841939237))"
DHA,185,185,"POLYGON ((8277576.600373345 3698348.1480036215,8277738.236563647 3698348.1480036215,8277738.236563647 3698509.7841939237,8277576.600373345 3698509.7841939237,8277576.600373345 3698348.1480036215))"
DHA,186,186,"POLYGON ((8277576.600373345 3698186.5118133193,8277738.236563647 3698186.5118133193,8277738.236563647 3698348.1480036215,8277576.600373345 3698348.1480036215,8277576.600373345 3698186.5118133193))"
DHA,187,187,"POLYGON ((8277576.600373345 3698024.875623017,8277738.236563647 3698024.875623017,8277738.236563647 3698186.5118133193,8277576.600373345 3698186.5118133193,8277576.600373345 3698024.875623017))"
DHA,188,188,"POLYGON ((8277576.600373345 3697863.2394327153,8277738.236563647 3697863.2394327153,8277738.236563647 3698024.875623017,8277576.600373345 3698024.875623017,8277576.600373345 3697863.2394327153))"
DHA,189,189,"POLYGON ((8277576.600373345 3697701.603242413,8277738.236563647 3697701.603242413,8277738.236563647 3697863.2394327153,8277576.600373345 3697863.2394327153,8277576.600373345 3697701.603242413))"
DHA,190,190,"POLYGON ((8277576.600373345 3697539.967052111,8277738.236563647 3697539.967052111,8277738.236563647 3697701.603242413,8277576.600373345 3697701.603242413,8277576.600373345 3697539.967052111))"
DHA,191,191,"POLYGON ((8277576.600373345 3697378.3308618087,8277738.236563647 3697378.3308618087,8277738.236563647 3697539.967052111,8277576.600373345 3697539.967052111,8277576.600373345 3697378.3308618087))"
DHA,192,192,"POLYGON ((8277576.600373345 3697216.694671507,8277738.236563647 3697216.694671507,8277738.236563647 3697378.3308618087,8277576.600373345 3697378.3308618087,8277576.600373345 3697216.694671507))"
DHA,193,193,"POLYGON ((8277576.600373345 3697055.058481205,8277738.236563647 3697055.058481205,8277738.236563647 3697216.694671507,8277576.600373345 3697216.694671507,8277576.600373345 3697055.058481205))"
DHA,194,194,"POLYGON ((8277576.600373345 3696893.4222909026,8277738.236563647 3696893.4222909026,8277738.236563647 3697055.058481205,8277576.600373345 3697055.058481205,8277576.600373345 3696893.4222909026))"
DHA,195,195,"POLYGON ((8277576.600373345 3696731.7861006004,8277738.236563647 3696731.7861006004,8277738.236563647 3696893.4222909026,8277576.600373345 3696893.4222909026,8277576.600373345 3696731.7861006004))"
DHA,196,196,"POLYGON ((8277576.600373345 3696570.149910298,8277738.236563647 3696570.149910298,8277738.236563647 3696731.7861006004,8277576.600373345 3696731.7861006004,8277576.600373345 3696570.149910298))"
DHA,197,197,"POLYGON ((8277576.600373345 3696408.5137199964,8277738.236563647 3696408.5137199964,8277738.236563647 3696570.149910298,8277576.600373345 3696570.149910298,8277576.600373345 3696408.5137199964))"
DHA,198,198,"POLYGON ((8277576.600373345 3696246.8775296942,8277738.236563647 3696246.8775296942,8277738.236563647 3696408.5137199964,8277576.600373345 3696408.5137199964,8277576.600373345 3696246.8775296942))"
DHA,199,199,"POLYGON ((8277576.600373345 3696085.241339392,8277738.236563647 3696085.241339392,8277738.236563647 3696246.8775296942,8277576.600373345 3696246.8775296942,8277576.600373345 3696085.241339392))"
DHA,200,200,"POLYGON ((8277576.600373345 3695923.60514909,8277738.236563647 3695923.60514909,8277738.236563647 3696085.241339392,8277576.600373345 3696085.241339392,8277576.600373345 3695923.60514909))"
DHA,201,201,"POLYGON ((8277576.600373345 3695761.9689587876,8277738.236563647 3695761.9689587876,8277738.236563647 3695923.60514909,8277576.600373345 3695923.60514909,8277576.600373345 3695761.9689587876))"
DHA,202,202,"POLYGON ((8277576.600373345 3695600.332768486,8277738.236563647 3695600.332768486,8277738.236563647 3695761.9689587876,8277576.600373345 3695761.9689587876,8277576.600373345 3695600.332768486))"
DHA,203,203,"POLYGON ((8277576.600373345 3695438.6965781837,8277738.236563647 3695438.6965781837,8277738.236563647 3695600.332768486,8277576.600373345 3695600.332768486,8277576.600373345 3695438.6965781837))"
DHA,204,204,"POLYGON ((8277576.600373345 3695277.0603878815,8277738.236563647 3695277.0603878815,8277738.236563647 3695438.6965781837,8277576.600373345 3695438.6965781837,8277576.600373345 3695277.0603878815))"
DHA,205,205,"POLYGON ((8277576.600373345 3695115.4241975793,8277738.236563647 3695115.4241975793,8277738.236563647 3695277.0603878815,8277576.600373345 3695277.0603878815,8277576.600373345 3695115.4241975793))"
DHA,206,206,"POLYGON ((8277576.600373345 3694953.7880072775,8277738.236563647 3694953.7880072775,8277738.236563647 3695115.4241975793,8277576.600373345 3695115.4241975793,8277576.600373345 3694953.7880072775))"
DHA,207,207,"POLYGON ((8277576.600373345 3694792.1518169753,8277738.236563647 3694792.1518169753,8277738.236563647 3694953.7880072775,8277576.600373345 3694953.7880072775,8277576.600373345 3694792.1518169753))"
DHA,208,208,"POLYGON ((8277576.600373345 3694630.515626673,8277738.236563647 3694630.515626673,8277738.236563647 3694792.1518169753,8277576.600373345 3694792.1518169753,8277576.600373345 3694630.515626673))"
DHA,209,209,"POLYGON ((8277576.600373345 3694468.879436371,8277738.236563647 3694468.879436371,8277738.236563647 3694630.515626673,8277576.600373345 3694630.515626673,8277576.600373345 3694468.879436371))"
DHA,210,210,"POLYGON ((8277576.600373345 3694307.2432460687,8277738.236563647 3694307.2432460687,8277738.236563647 3694468.879436371,8277576.600373345 3694468.879436371,8277576.600373345 3694307.2432460687))"
DHA,211,211,"POLYGON ((8277576.600373345 3694145.607055767,8277738.236563647 3694145.607055767,8277738.236563647 3694307.2432460687,8277576.600373345 3694307.2432460687,8277576.600373345 3694145.607055767))"
DHA,212,212,"POLYGON ((8277576.600373345 3693983.970865465,8277738.236563647 3693983.970865465,8277738.236563647 3694145.607055767,8277576.600373345 3694145.607055767,8277576.600373345 3693983.970865465))"
DHA,213,213,"POLYGON ((8277576.600373345 3693822.3346751626,8277738.236563647 3693822.3346751626,8277738.236563647 3693983.970865465,8277576.600373345 3693983.970865465,8277576.600373345 3693822.3346751626))"
DHA,214,214,"POLYGON ((8277576.600373345 3693660.6984848604,8277738.236563647 3693660.6984848604,8277738.236563647 3693822.3346751626,8277576.600373345 3693822.3346751626,8277576.600373345 3693660.6984848604))"
DHA,215,215,"POLYGON ((8277576.600373345 3693499.0622945586,8277738.236563647 3693499.0622945586,8277738.236563647 3693660.6984848604,8277576.600373345 3693660.6984848604,8277576.600373345 3693499.0622945586))"
DHA,216,216,"POLYGON ((8277576.600373345 3693337.4261042564,8277738.236563647 3693337.4261042564,8277738.236563647 3693499.0622945586,8277576.600373345 3693499.0622945586,8277576.600373345 3693337.4261042564))"
